name,add,real_add,행정동,price,총층수,1층포함여부,평수(㎡),대관단위(시간),총평수,수용인원수,시간당대관료,평당가격,공간크기,시리얼,자치구 행정동,상권배후지코드,자치구,역번호,2030 생활인구 1월,2030 생활인구 2월,2030 생활인구 3월,2030 생활인구 4월,2030 생활인구 5월,2030 생활인구 6월,2030 생활인구 7월,2030 생활인구 8월,2030 생활인구 9월,2030 생활인구 10월,2030 생활인구 11월,2030 생활인구 12월,버스정류장,랜드마크,카페,자연 비율(%),공장용지 등 비율(%),도로 등 비율(%),학교용지 등 비율(%),2024년3월행사,2024년2월행사,2024년1월행사,2023년12월행사,2023년11월행사,2023년10월행사,2023년9월행사,2023년8월행사,2023년7월행사,2023년6월행사,2023년5월행사,2023년4월행사,2023년3월행사,2023년2월행사,2023년1월행사,2022년12월행사,가전/가구 금액비율_4분기,교육용품 금액비율_4분기,기타요식 금액비율_4분기,기타유통 금액비율_4분기,기타의료 금액비율_4분기,미용서비스 금액비율_4분기,백화점 금액비율_4분기,병원 금액비율_4분기,서비스 금액비율_4분기,숙박 금액비율_4분기,스포츠/문화/레저 금액비율_4분기,스포츠/문화/레저용품 금액비율_4분기,약국 금액비율_4분기,여행 금액비율_4분기,유아교육 금액비율_4분기,유흥 금액비율_4분기,음/식료품 금액비율_4분기,의복/의류 금액비율_4분기,인테리어 금액비율_4분기,일식/중식/양식 금액비율_4분기,자동차서비스/용품 금액비율_4분기,자동차판매 금액비율_4분기,제과/커피/패스트푸드 금액비율_4분기,주유 금액비율_4분기,패션/잡화 금액비율_4분기,편의점 금액비율_4분기,학원 금액비율_4분기,한식 금액비율_4분기,할인점/슈퍼마켓 금액비율_4분기,화장품 금액비율_4분기,가전/가구 건수비율_4분기,교육용품 건수비율_4분기,기타요식 건수비율_4분기,기타유통 건수비율_4분기,기타의료 건수비율_4분기,미용서비스 건수비율_4분기,백화점 건수비율_4분기,병원 건수비율_4분기,서비스 건수비율_4분기,숙박 건수비율_4분기,스포츠/문화/레저 건수비율_4분기,스포츠/문화/레저용품 건수비율_4분기,약국 건수비율_4분기,여행 건수비율_4분기,유아교육 건수비율_4분기,유흥 건수비율_4분기,음/식료품 건수비율_4분기,의복/의류 건수비율_4분기,인테리어 건수비율_4분기,일식/중식/양식 건수비율_4분기,자동차서비스/용품 건수비율_4분기,자동차판매 건수비율_4분기,제과/커피/패스트푸드 건수비율_4분기,주유 건수비율_4분기,패션/잡화 건수비율_4분기,편의점 건수비율_4분기,학원 건수비율_4분기,한식 건수비율_4분기,할인점/슈퍼마켓 건수비율_4분기,화장품 건수비율_4분기,가전/가구 금액비율_1분기,교육용품 금액비율_1분기,기타요식 금액비율_1분기,기타유통 금액비율_1분기,기타의료 금액비율_1분기,미용서비스 금액비율_1분기,백화점 금액비율_1분기,병원 금액비율_1분기,서비스 금액비율_1분기,숙박 금액비율_1분기,스포츠/문화/레저 금액비율_1분기,스포츠/문화/레저용품 금액비율_1분기,약국 금액비율_1분기,여행 금액비율_1분기,유아교육 금액비율_1분기,유흥 금액비율_1분기,음/식료품 금액비율_1분기,의복/의류 금액비율_1분기,인테리어 금액비율_1분기,일식/중식/양식 금액비율_1분기,자동차서비스/용품 금액비율_1분기,자동차판매 금액비율_1분기,제과/커피/패스트푸드 금액비율_1분기,주유 금액비율_1분기,패션/잡화 금액비율_1분기,편의점 금액비율_1분기,학원 금액비율_1분기,한식 금액비율_1분기,할인점/슈퍼마켓 금액비율_1분기,화장품 금액비율_1분기,가전/가구 건수비율_1분기,교육용품 건수비율_1분기,기타요식 건수비율_1분기,기타유통 건수비율_1분기,기타의료 건수비율_1분기,미용서비스 건수비율_1분기,백화점 건수비율_1분기,병원 건수비율_1분기,서비스 건수비율_1분기,숙박 건수비율_1분기,스포츠/문화/레저 건수비율_1분기,스포츠/문화/레저용품 건수비율_1분기,약국 건수비율_1분기,여행 건수비율_1분기,유아교육 건수비율_1분기,유흥 건수비율_1분기,음/식료품 건수비율_1분기,의복/의류 건수비율_1분기,인테리어 건수비율_1분기,일식/중식/양식 건수비율_1분기,자동차서비스/용품 건수비율_1분기,자동차판매 건수비율_1분기,제과/커피/패스트푸드 건수비율_1분기,주유 건수비율_1분기,패션/잡화 건수비율_1분기,편의점 건수비율_1분기,학원 건수비율_1분기,한식 건수비율_1분기,할인점/슈퍼마켓 건수비율_1분기,화장품 건수비율_1분기,가전/가구 금액비율_2분기,교육용품 금액비율_2분기,기타요식 금액비율_2분기,기타유통 금액비율_2분기,기타의료 금액비율_2분기,미용서비스 금액비율_2분기,백화점 금액비율_2분기,병원 금액비율_2분기,서비스 금액비율_2분기,숙박 금액비율_2분기,스포츠/문화/레저 금액비율_2분기,스포츠/문화/레저용품 금액비율_2분기,약국 금액비율_2분기,여행 금액비율_2분기,유아교육 금액비율_2분기,유흥 금액비율_2분기,음/식료품 금액비율_2분기,의복/의류 금액비율_2분기,인테리어 금액비율_2분기,일식/중식/양식 금액비율_2분기,자동차서비스/용품 금액비율_2분기,자동차판매 금액비율_2분기,제과/커피/패스트푸드 금액비율_2분기,주유 금액비율_2분기,패션/잡화 금액비율_2분기,편의점 금액비율_2분기,학원 금액비율_2분기,한식 금액비율_2분기,할인점/슈퍼마켓 금액비율_2분기,화장품 금액비율_2분기,가전/가구 건수비율_2분기,교육용품 건수비율_2분기,기타요식 건수비율_2분기,기타유통 건수비율_2분기,기타의료 건수비율_2분기,미용서비스 건수비율_2분기,백화점 건수비율_2분기,병원 건수비율_2분기,서비스 건수비율_2분기,숙박 건수비율_2분기,스포츠/문화/레저 건수비율_2분기,스포츠/문화/레저용품 건수비율_2분기,약국 건수비율_2분기,여행 건수비율_2분기,유아교육 건수비율_2분기,유흥 건수비율_2분기,음/식료품 건수비율_2분기,의복/의류 건수비율_2분기,인테리어 건수비율_2분기,일식/중식/양식 건수비율_2분기,자동차서비스/용품 건수비율_2분기,자동차판매 건수비율_2분기,제과/커피/패스트푸드 건수비율_2분기,주유 건수비율_2분기,패션/잡화 건수비율_2분기,편의점 건수비율_2분기,학원 건수비율_2분기,한식 건수비율_2분기,할인점/슈퍼마켓 건수비율_2분기,화장품 건수비율_2분기,가전/가구 금액비율_3분기,교육용품 금액비율_3분기,기타요식 금액비율_3분기,기타유통 금액비율_3분기,기타의료 금액비율_3분기,미용서비스 금액비율_3분기,백화점 금액비율_3분기,병원 금액비율_3분기,서비스 금액비율_3분기,숙박 금액비율_3분기,스포츠/문화/레저 금액비율_3분기,스포츠/문화/레저용품 금액비율_3분기,약국 금액비율_3분기,여행 금액비율_3분기,유아교육 금액비율_3분기,유흥 금액비율_3분기,음/식료품 금액비율_3분기,의복/의류 금액비율_3분기,인테리어 금액비율_3분기,일식/중식/양식 금액비율_3분기,자동차서비스/용품 금액비율_3분기,자동차판매 금액비율_3분기,제과/커피/패스트푸드 금액비율_3분기,주유 금액비율_3분기,패션/잡화 금액비율_3분기,편의점 금액비율_3분기,학원 금액비율_3분기,한식 금액비율_3분기,할인점/슈퍼마켓 금액비율_3분기,화장품 금액비율_3분기,가전/가구 건수비율_3분기,교육용품 건수비율_3분기,기타요식 건수비율_3분기,기타유통 건수비율_3분기,기타의료 건수비율_3분기,미용서비스 건수비율_3분기,백화점 건수비율_3분기,병원 건수비율_3분기,서비스 건수비율_3분기,숙박 건수비율_3분기,스포츠/문화/레저 건수비율_3분기,스포츠/문화/레저용품 건수비율_3분기,약국 건수비율_3분기,여행 건수비율_3분기,유아교육 건수비율_3분기,유흥 건수비율_3분기,음/식료품 건수비율_3분기,의복/의류 건수비율_3분기,인테리어 건수비율_3분기,일식/중식/양식 건수비율_3분기,자동차서비스/용품 건수비율_3분기,자동차판매 건수비율_3분기,제과/커피/패스트푸드 건수비율_3분기,주유 건수비율_3분기,패션/잡화 건수비율_3분기,편의점 건수비율_3분기,학원 건수비율_3분기,한식 건수비율_3분기,할인점/슈퍼마켓 건수비율_3분기,화장품 건수비율_3분기,골목_컨셉,갤러리_컨셉,음악_컨셉,예술_컨셉,한옥 개수
성수 팝업 서울숲 위팝 1st by SHARE.IT,서울 성동구,서울 성동구 서울숲4길 20,성수1가2동,800000.0,1.0,1.0,48.0,23.0,48.0,16.0,34782.6087,724.6376812,소,4042.0,성동구 성수1가2동,3110050.0,성동구,1.0,507.4899994775534,692.0516935602271,1045.4022324537823,1958.6340249621303,1865.109790974064,1703.5752390765203,1502.0474275571387,1469.551474460538,2055.2949585055026,1975.2197792008656,1541.3254079831308,521.5736568739381,12.0,5.0,158.0,1.530380722,2.94584059,17.39701891,11.70438742,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003444339,0.003216557,0.00773761,0.000357657,0.00273331,0.003476597,0.0,0.001241384,0.003170976,1.43e-05,0.002827306,0.002787409,0.002045275,0.0,0.0,0.001307247,0.001578886,0.003445183,0.002931213,0.010024058,0.006449552,6.79e-05,0.014210797,0.002268451,0.011276325,0.003018467,0.001053671,0.00550538,0.001123362,0.00519629,0.00106921,0.004145078,0.007550957,0.000186618,0.000805874,0.003262728,0.0,0.002661111,0.002848574,1.35e-05,0.005195614,0.006590367,0.002600646,0.0,0.0,0.00228796,0.001608992,0.003223803,0.003553394,0.008221642,0.00416358,0.002227668,0.008809713,0.002521502,0.005819862,0.003380679,0.00114856,0.005872671,0.001978943,0.006575156,0.002194834,0.004007889,0.008682792,0.001882025,0.000792351,0.003516842,0.0,0.001095158,0.001466672,0.0,0.00190671,0.002417751,0.001930817,0.0,0.0,0.000747652,0.001484348,0.002183118,0.003404284,0.01095937,0.006145698,9.9e-05,0.014189934,0.002953798,0.00693619,0.002999318,0.000569306,0.005310252,0.001271235,0.006108783,0.001045977,0.004675488,0.007438786,0.000448556,0.000109757,0.003576496,0.0,0.002433621,0.001719155,0.0,0.003072954,0.004612566,0.00276255,0.0,0.0,0.000564745,0.001720055,0.002337831,0.006680053,0.008898488,0.004467981,0.002596728,0.008999551,0.003225095,0.004979336,0.003479102,0.001039451,0.005713131,0.002117511,0.009766135,0.002375918,0.00319585,0.009467376,0.000996585,0.000538944,0.003715847,0.0,0.001216078,0.002899721,0.0,0.003034956,0.004474052,0.001967475,0.0,0.0,0.001460134,0.001416239,0.00467166,0.003771559,0.012208986,0.004847821,8.28e-06,0.017644785,0.002485131,0.011330068,0.003121463,0.001011441,0.006871231,0.00121685,0.005043939,0.001258788,0.004096365,0.008588354,0.000448324,0.000212427,0.003604356,0.0,0.003063643,0.002678433,0.0,0.004540454,0.009447622,0.002697648,0.0,0.0,0.001096391,0.001801063,0.004580845,0.008785547,0.009906609,0.004504858,0.001518027,0.010339433,0.00283452,0.007518863,0.003656637,0.001124397,0.006574095,0.002089031,0.00961916,0.001886204,0.004200336,0.007258715,0.001044482,0.000786068,0.004268991,0.0,0.001324774,0.003812763,0.0,0.002224363,0.004259985,0.002108261,0.0,0.0,0.000959167,0.001878418,0.004006088,0.005576043,0.009612355,0.005706043,3.1e-05,0.013859193,0.002309178,0.01979059,0.00312603,0.001133102,0.005292219,0.001173665,0.005072432,0.001087328,0.004896408,0.007330791,0.000338946,0.000502639,0.003596816,0.0,0.003003761,0.003681709,0.0,0.003380035,0.006159695,0.002712063,0.0,0.0,0.000815353,0.001682315,0.003690609,0.006985823,0.00805856,0.004331579,0.002359882,0.008682639,0.002582883,0.008614142,0.003625376,0.001204502,0.005914675,0.001985743,0.006090769,2.0,0.0,0.0,0.0,0.0
성수 팝업 서울숲 위팝 2nd by SHARE.IT,서울 성동구,서울 성동구 서울숲4길 26 1층,성수1가2동,900000.0,1.0,1.0,59.4,23.0,59.4,20.0,39130.43478,658.7615283,소,4042.0,성동구 성수1가2동,3110050.0,성동구,1.0,507.4899994775534,692.0516935602271,1045.4022324537823,1958.6340249621303,1865.109790974064,1703.5752390765203,1502.0474275571387,1469.551474460538,2055.2949585055026,1975.2197792008656,1541.3254079831308,521.5736568739381,12.0,5.0,158.0,1.530380722,2.94584059,17.39701891,11.70438742,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003444339,0.003216557,0.00773761,0.000357657,0.00273331,0.003476597,0.0,0.001241384,0.003170976,1.43e-05,0.002827306,0.002787409,0.002045275,0.0,0.0,0.001307247,0.001578886,0.003445183,0.002931213,0.010024058,0.006449552,6.79e-05,0.014210797,0.002268451,0.011276325,0.003018467,0.001053671,0.00550538,0.001123362,0.00519629,0.00106921,0.004145078,0.007550957,0.000186618,0.000805874,0.003262728,0.0,0.002661111,0.002848574,1.35e-05,0.005195614,0.006590367,0.002600646,0.0,0.0,0.00228796,0.001608992,0.003223803,0.003553394,0.008221642,0.00416358,0.002227668,0.008809713,0.002521502,0.005819862,0.003380679,0.00114856,0.005872671,0.001978943,0.006575156,0.002194834,0.004007889,0.008682792,0.001882025,0.000792351,0.003516842,0.0,0.001095158,0.001466672,0.0,0.00190671,0.002417751,0.001930817,0.0,0.0,0.000747652,0.001484348,0.002183118,0.003404284,0.01095937,0.006145698,9.9e-05,0.014189934,0.002953798,0.00693619,0.002999318,0.000569306,0.005310252,0.001271235,0.006108783,0.001045977,0.004675488,0.007438786,0.000448556,0.000109757,0.003576496,0.0,0.002433621,0.001719155,0.0,0.003072954,0.004612566,0.00276255,0.0,0.0,0.000564745,0.001720055,0.002337831,0.006680053,0.008898488,0.004467981,0.002596728,0.008999551,0.003225095,0.004979336,0.003479102,0.001039451,0.005713131,0.002117511,0.009766135,0.002375918,0.00319585,0.009467376,0.000996585,0.000538944,0.003715847,0.0,0.001216078,0.002899721,0.0,0.003034956,0.004474052,0.001967475,0.0,0.0,0.001460134,0.001416239,0.00467166,0.003771559,0.012208986,0.004847821,8.28e-06,0.017644785,0.002485131,0.011330068,0.003121463,0.001011441,0.006871231,0.00121685,0.005043939,0.001258788,0.004096365,0.008588354,0.000448324,0.000212427,0.003604356,0.0,0.003063643,0.002678433,0.0,0.004540454,0.009447622,0.002697648,0.0,0.0,0.001096391,0.001801063,0.004580845,0.008785547,0.009906609,0.004504858,0.001518027,0.010339433,0.00283452,0.007518863,0.003656637,0.001124397,0.006574095,0.002089031,0.00961916,0.001886204,0.004200336,0.007258715,0.001044482,0.000786068,0.004268991,0.0,0.001324774,0.003812763,0.0,0.002224363,0.004259985,0.002108261,0.0,0.0,0.000959167,0.001878418,0.004006088,0.005576043,0.009612355,0.005706043,3.1e-05,0.013859193,0.002309178,0.01979059,0.00312603,0.001133102,0.005292219,0.001173665,0.005072432,0.001087328,0.004896408,0.007330791,0.000338946,0.000502639,0.003596816,0.0,0.003003761,0.003681709,0.0,0.003380035,0.006159695,0.002712063,0.0,0.0,0.000815353,0.001682315,0.003690609,0.006985823,0.00805856,0.004331579,0.002359882,0.008682639,0.002582883,0.008614142,0.003625376,0.001204502,0.005914675,0.001985743,0.006090769,2.0,0.0,0.0,0.0,0.0
성수 서울숲 팝업 건물 통대관 by SHARE.IT,서울 성동구,서울 성동구 서울숲4길 15-1 통건물,성수1가2동,6000000.0,6.0,0.0,697.0,23.0,4182.0,1394.0,260869.5652,62.37914042,대,4042.0,성동구 성수1가2동,3110050.0,성동구,1.0,507.4899994775534,692.0516935602271,1045.4022324537823,1958.6340249621303,1865.109790974064,1703.5752390765203,1502.0474275571387,1469.551474460538,2055.2949585055026,1975.2197792008656,1541.3254079831308,521.5736568739381,12.0,5.0,158.0,1.530380722,2.94584059,17.39701891,11.70438742,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003444339,0.003216557,0.00773761,0.000357657,0.00273331,0.003476597,0.0,0.001241384,0.003170976,1.43e-05,0.002827306,0.002787409,0.002045275,0.0,0.0,0.001307247,0.001578886,0.003445183,0.002931213,0.010024058,0.006449552,6.79e-05,0.014210797,0.002268451,0.011276325,0.003018467,0.001053671,0.00550538,0.001123362,0.00519629,0.00106921,0.004145078,0.007550957,0.000186618,0.000805874,0.003262728,0.0,0.002661111,0.002848574,1.35e-05,0.005195614,0.006590367,0.002600646,0.0,0.0,0.00228796,0.001608992,0.003223803,0.003553394,0.008221642,0.00416358,0.002227668,0.008809713,0.002521502,0.005819862,0.003380679,0.00114856,0.005872671,0.001978943,0.006575156,0.002194834,0.004007889,0.008682792,0.001882025,0.000792351,0.003516842,0.0,0.001095158,0.001466672,0.0,0.00190671,0.002417751,0.001930817,0.0,0.0,0.000747652,0.001484348,0.002183118,0.003404284,0.01095937,0.006145698,9.9e-05,0.014189934,0.002953798,0.00693619,0.002999318,0.000569306,0.005310252,0.001271235,0.006108783,0.001045977,0.004675488,0.007438786,0.000448556,0.000109757,0.003576496,0.0,0.002433621,0.001719155,0.0,0.003072954,0.004612566,0.00276255,0.0,0.0,0.000564745,0.001720055,0.002337831,0.006680053,0.008898488,0.004467981,0.002596728,0.008999551,0.003225095,0.004979336,0.003479102,0.001039451,0.005713131,0.002117511,0.009766135,0.002375918,0.00319585,0.009467376,0.000996585,0.000538944,0.003715847,0.0,0.001216078,0.002899721,0.0,0.003034956,0.004474052,0.001967475,0.0,0.0,0.001460134,0.001416239,0.00467166,0.003771559,0.012208986,0.004847821,8.28e-06,0.017644785,0.002485131,0.011330068,0.003121463,0.001011441,0.006871231,0.00121685,0.005043939,0.001258788,0.004096365,0.008588354,0.000448324,0.000212427,0.003604356,0.0,0.003063643,0.002678433,0.0,0.004540454,0.009447622,0.002697648,0.0,0.0,0.001096391,0.001801063,0.004580845,0.008785547,0.009906609,0.004504858,0.001518027,0.010339433,0.00283452,0.007518863,0.003656637,0.001124397,0.006574095,0.002089031,0.00961916,0.001886204,0.004200336,0.007258715,0.001044482,0.000786068,0.004268991,0.0,0.001324774,0.003812763,0.0,0.002224363,0.004259985,0.002108261,0.0,0.0,0.000959167,0.001878418,0.004006088,0.005576043,0.009612355,0.005706043,3.1e-05,0.013859193,0.002309178,0.01979059,0.00312603,0.001133102,0.005292219,0.001173665,0.005072432,0.001087328,0.004896408,0.007330791,0.000338946,0.000502639,0.003596816,0.0,0.003003761,0.003681709,0.0,0.003380035,0.006159695,0.002712063,0.0,0.0,0.000815353,0.001682315,0.003690609,0.006985823,0.00805856,0.004331579,0.002359882,0.008682639,0.002582883,0.008614142,0.003625376,0.001204502,0.005914675,0.001985743,0.006090769,2.0,0.0,0.0,0.0,0.0
서울숲 2.7,서울 성동구,서울 성동구 서울숲2길 27,성수1가2동,4000000.0,1.0,1.0,60.0,23.0,60.0,20.0,173913.0435,2898.550725,소,4042.0,성동구 성수1가2동,3110050.0,성동구,1.0,507.4899994775534,692.0516935602271,1045.4022324537823,1958.6340249621303,1865.109790974064,1703.5752390765203,1502.0474275571387,1469.551474460538,2055.2949585055026,1975.2197792008656,1541.3254079831308,521.5736568739381,12.0,5.0,158.0,1.530380722,2.94584059,17.39701891,11.70438742,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003444339,0.003216557,0.00773761,0.000357657,0.00273331,0.003476597,0.0,0.001241384,0.003170976,1.43e-05,0.002827306,0.002787409,0.002045275,0.0,0.0,0.001307247,0.001578886,0.003445183,0.002931213,0.010024058,0.006449552,6.79e-05,0.014210797,0.002268451,0.011276325,0.003018467,0.001053671,0.00550538,0.001123362,0.00519629,0.00106921,0.004145078,0.007550957,0.000186618,0.000805874,0.003262728,0.0,0.002661111,0.002848574,1.35e-05,0.005195614,0.006590367,0.002600646,0.0,0.0,0.00228796,0.001608992,0.003223803,0.003553394,0.008221642,0.00416358,0.002227668,0.008809713,0.002521502,0.005819862,0.003380679,0.00114856,0.005872671,0.001978943,0.006575156,0.002194834,0.004007889,0.008682792,0.001882025,0.000792351,0.003516842,0.0,0.001095158,0.001466672,0.0,0.00190671,0.002417751,0.001930817,0.0,0.0,0.000747652,0.001484348,0.002183118,0.003404284,0.01095937,0.006145698,9.9e-05,0.014189934,0.002953798,0.00693619,0.002999318,0.000569306,0.005310252,0.001271235,0.006108783,0.001045977,0.004675488,0.007438786,0.000448556,0.000109757,0.003576496,0.0,0.002433621,0.001719155,0.0,0.003072954,0.004612566,0.00276255,0.0,0.0,0.000564745,0.001720055,0.002337831,0.006680053,0.008898488,0.004467981,0.002596728,0.008999551,0.003225095,0.004979336,0.003479102,0.001039451,0.005713131,0.002117511,0.009766135,0.002375918,0.00319585,0.009467376,0.000996585,0.000538944,0.003715847,0.0,0.001216078,0.002899721,0.0,0.003034956,0.004474052,0.001967475,0.0,0.0,0.001460134,0.001416239,0.00467166,0.003771559,0.012208986,0.004847821,8.28e-06,0.017644785,0.002485131,0.011330068,0.003121463,0.001011441,0.006871231,0.00121685,0.005043939,0.001258788,0.004096365,0.008588354,0.000448324,0.000212427,0.003604356,0.0,0.003063643,0.002678433,0.0,0.004540454,0.009447622,0.002697648,0.0,0.0,0.001096391,0.001801063,0.004580845,0.008785547,0.009906609,0.004504858,0.001518027,0.010339433,0.00283452,0.007518863,0.003656637,0.001124397,0.006574095,0.002089031,0.00961916,0.001886204,0.004200336,0.007258715,0.001044482,0.000786068,0.004268991,0.0,0.001324774,0.003812763,0.0,0.002224363,0.004259985,0.002108261,0.0,0.0,0.000959167,0.001878418,0.004006088,0.005576043,0.009612355,0.005706043,3.1e-05,0.013859193,0.002309178,0.01979059,0.00312603,0.001133102,0.005292219,0.001173665,0.005072432,0.001087328,0.004896408,0.007330791,0.000338946,0.000502639,0.003596816,0.0,0.003003761,0.003681709,0.0,0.003380035,0.006159695,0.002712063,0.0,0.0,0.000815353,0.001682315,0.003690609,0.006985823,0.00805856,0.004331579,0.002359882,0.008682639,0.002582883,0.008614142,0.003625376,0.001204502,0.005914675,0.001985743,0.006090769,2.0,0.0,0.0,0.0,0.0
성수 픽닷 옆 매장 팝업스토어,서울 성동구,서울 성동구 서울숲4길 23-1 102호,성수1가2동,1000000.0,1.0,1.0,26.4,23.0,26.4,9.0,43478.26087,1646.903821,소,4042.0,성동구 성수1가2동,3110050.0,성동구,1.0,507.4899994775534,692.0516935602271,1045.4022324537823,1958.6340249621303,1865.109790974064,1703.5752390765203,1502.0474275571387,1469.551474460538,2055.2949585055026,1975.2197792008656,1541.3254079831308,521.5736568739381,12.0,5.0,158.0,1.530380722,2.94584059,17.39701891,11.70438742,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003444339,0.003216557,0.00773761,0.000357657,0.00273331,0.003476597,0.0,0.001241384,0.003170976,1.43e-05,0.002827306,0.002787409,0.002045275,0.0,0.0,0.001307247,0.001578886,0.003445183,0.002931213,0.010024058,0.006449552,6.79e-05,0.014210797,0.002268451,0.011276325,0.003018467,0.001053671,0.00550538,0.001123362,0.00519629,0.00106921,0.004145078,0.007550957,0.000186618,0.000805874,0.003262728,0.0,0.002661111,0.002848574,1.35e-05,0.005195614,0.006590367,0.002600646,0.0,0.0,0.00228796,0.001608992,0.003223803,0.003553394,0.008221642,0.00416358,0.002227668,0.008809713,0.002521502,0.005819862,0.003380679,0.00114856,0.005872671,0.001978943,0.006575156,0.002194834,0.004007889,0.008682792,0.001882025,0.000792351,0.003516842,0.0,0.001095158,0.001466672,0.0,0.00190671,0.002417751,0.001930817,0.0,0.0,0.000747652,0.001484348,0.002183118,0.003404284,0.01095937,0.006145698,9.9e-05,0.014189934,0.002953798,0.00693619,0.002999318,0.000569306,0.005310252,0.001271235,0.006108783,0.001045977,0.004675488,0.007438786,0.000448556,0.000109757,0.003576496,0.0,0.002433621,0.001719155,0.0,0.003072954,0.004612566,0.00276255,0.0,0.0,0.000564745,0.001720055,0.002337831,0.006680053,0.008898488,0.004467981,0.002596728,0.008999551,0.003225095,0.004979336,0.003479102,0.001039451,0.005713131,0.002117511,0.009766135,0.002375918,0.00319585,0.009467376,0.000996585,0.000538944,0.003715847,0.0,0.001216078,0.002899721,0.0,0.003034956,0.004474052,0.001967475,0.0,0.0,0.001460134,0.001416239,0.00467166,0.003771559,0.012208986,0.004847821,8.28e-06,0.017644785,0.002485131,0.011330068,0.003121463,0.001011441,0.006871231,0.00121685,0.005043939,0.001258788,0.004096365,0.008588354,0.000448324,0.000212427,0.003604356,0.0,0.003063643,0.002678433,0.0,0.004540454,0.009447622,0.002697648,0.0,0.0,0.001096391,0.001801063,0.004580845,0.008785547,0.009906609,0.004504858,0.001518027,0.010339433,0.00283452,0.007518863,0.003656637,0.001124397,0.006574095,0.002089031,0.00961916,0.001886204,0.004200336,0.007258715,0.001044482,0.000786068,0.004268991,0.0,0.001324774,0.003812763,0.0,0.002224363,0.004259985,0.002108261,0.0,0.0,0.000959167,0.001878418,0.004006088,0.005576043,0.009612355,0.005706043,3.1e-05,0.013859193,0.002309178,0.01979059,0.00312603,0.001133102,0.005292219,0.001173665,0.005072432,0.001087328,0.004896408,0.007330791,0.000338946,0.000502639,0.003596816,0.0,0.003003761,0.003681709,0.0,0.003380035,0.006159695,0.002712063,0.0,0.0,0.000815353,0.001682315,0.003690609,0.006985823,0.00805856,0.004331579,0.002359882,0.008682639,0.002582883,0.008614142,0.003625376,0.001204502,0.005914675,0.001985743,0.006090769,2.0,0.0,0.0,0.0,0.0
