지역,가전/가구 금액비율_4분기,교육용품 금액비율_4분기,기타요식 금액비율_4분기,기타유통 금액비율_4분기,기타의료 금액비율_4분기,미용서비스 금액비율_4분기,백화점 금액비율_4분기,병원 금액비율_4분기,서비스 금액비율_4분기,숙박 금액비율_4분기,스포츠/문화/레저 금액비율_4분기,스포츠/문화/레저용품 금액비율_4분기,약국 금액비율_4분기,여행 금액비율_4분기,유아교육 금액비율_4분기,유흥 금액비율_4분기,음/식료품 금액비율_4분기,의복/의류 금액비율_4분기,인테리어 금액비율_4분기,일식/중식/양식 금액비율_4분기,자동차서비스/용품 금액비율_4분기,자동차판매 금액비율_4분기,제과/커피/패스트푸드 금액비율_4분기,주유 금액비율_4분기,패션/잡화 금액비율_4분기,편의점 금액비율_4분기,학원 금액비율_4분기,한식 금액비율_4분기,할인점/슈퍼마켓 금액비율_4분기,화장품 금액비율_4분기,가전/가구 건수비율_4분기,교육용품 건수비율_4분기,기타요식 건수비율_4분기,기타유통 건수비율_4분기,기타의료 건수비율_4분기,미용서비스 건수비율_4분기,백화점 건수비율_4분기,병원 건수비율_4분기,서비스 건수비율_4분기,숙박 건수비율_4분기,스포츠/문화/레저 건수비율_4분기,스포츠/문화/레저용품 건수비율_4분기,약국 건수비율_4분기,여행 건수비율_4분기,유아교육 건수비율_4분기,유흥 건수비율_4분기,음/식료품 건수비율_4분기,의복/의류 건수비율_4분기,인테리어 건수비율_4분기,일식/중식/양식 건수비율_4분기,자동차서비스/용품 건수비율_4분기,자동차판매 건수비율_4분기,제과/커피/패스트푸드 건수비율_4분기,주유 건수비율_4분기,패션/잡화 건수비율_4분기,편의점 건수비율_4분기,학원 건수비율_4분기,한식 건수비율_4분기,할인점/슈퍼마켓 건수비율_4분기,화장품 건수비율_4분기,가전/가구 금액비율_1분기,교육용품 금액비율_1분기,기타요식 금액비율_1분기,기타유통 금액비율_1분기,기타의료 금액비율_1분기,미용서비스 금액비율_1분기,백화점 금액비율_1분기,병원 금액비율_1분기,서비스 금액비율_1분기,숙박 금액비율_1분기,스포츠/문화/레저 금액비율_1분기,스포츠/문화/레저용품 금액비율_1분기,약국 금액비율_1분기,여행 금액비율_1분기,유아교육 금액비율_1분기,유흥 금액비율_1분기,음/식료품 금액비율_1분기,의복/의류 금액비율_1분기,인테리어 금액비율_1분기,일식/중식/양식 금액비율_1분기,자동차서비스/용품 금액비율_1분기,자동차판매 금액비율_1분기,제과/커피/패스트푸드 금액비율_1분기,주유 금액비율_1분기,패션/잡화 금액비율_1분기,편의점 금액비율_1분기,학원 금액비율_1분기,한식 금액비율_1분기,할인점/슈퍼마켓 금액비율_1분기,화장품 금액비율_1분기,가전/가구 건수비율_1분기,교육용품 건수비율_1분기,기타요식 건수비율_1분기,기타유통 건수비율_1분기,기타의료 건수비율_1분기,미용서비스 건수비율_1분기,백화점 건수비율_1분기,병원 건수비율_1분기,서비스 건수비율_1분기,숙박 건수비율_1분기,스포츠/문화/레저 건수비율_1분기,스포츠/문화/레저용품 건수비율_1분기,약국 건수비율_1분기,여행 건수비율_1분기,유아교육 건수비율_1분기,유흥 건수비율_1분기,음/식료품 건수비율_1분기,의복/의류 건수비율_1분기,인테리어 건수비율_1분기,일식/중식/양식 건수비율_1분기,자동차서비스/용품 건수비율_1분기,자동차판매 건수비율_1분기,제과/커피/패스트푸드 건수비율_1분기,주유 건수비율_1분기,패션/잡화 건수비율_1분기,편의점 건수비율_1분기,학원 건수비율_1분기,한식 건수비율_1분기,할인점/슈퍼마켓 건수비율_1분기,화장품 건수비율_1분기,가전/가구 금액비율_2분기,교육용품 금액비율_2분기,기타요식 금액비율_2분기,기타유통 금액비율_2분기,기타의료 금액비율_2분기,미용서비스 금액비율_2분기,백화점 금액비율_2분기,병원 금액비율_2분기,서비스 금액비율_2분기,숙박 금액비율_2분기,스포츠/문화/레저 금액비율_2분기,스포츠/문화/레저용품 금액비율_2분기,약국 금액비율_2분기,여행 금액비율_2분기,유아교육 금액비율_2분기,유흥 금액비율_2분기,음/식료품 금액비율_2분기,의복/의류 금액비율_2분기,인테리어 금액비율_2분기,일식/중식/양식 금액비율_2분기,자동차서비스/용품 금액비율_2분기,자동차판매 금액비율_2분기,제과/커피/패스트푸드 금액비율_2분기,주유 금액비율_2분기,패션/잡화 금액비율_2분기,편의점 금액비율_2분기,학원 금액비율_2분기,한식 금액비율_2분기,할인점/슈퍼마켓 금액비율_2분기,화장품 금액비율_2분기,가전/가구 건수비율_2분기,교육용품 건수비율_2분기,기타요식 건수비율_2분기,기타유통 건수비율_2분기,기타의료 건수비율_2분기,미용서비스 건수비율_2분기,백화점 건수비율_2분기,병원 건수비율_2분기,서비스 건수비율_2분기,숙박 건수비율_2분기,스포츠/문화/레저 건수비율_2분기,스포츠/문화/레저용품 건수비율_2분기,약국 건수비율_2분기,여행 건수비율_2분기,유아교육 건수비율_2분기,유흥 건수비율_2분기,음/식료품 건수비율_2분기,의복/의류 건수비율_2분기,인테리어 건수비율_2분기,일식/중식/양식 건수비율_2분기,자동차서비스/용품 건수비율_2분기,자동차판매 건수비율_2분기,제과/커피/패스트푸드 건수비율_2분기,주유 건수비율_2분기,패션/잡화 건수비율_2분기,편의점 건수비율_2분기,학원 건수비율_2분기,한식 건수비율_2분기,할인점/슈퍼마켓 건수비율_2분기,화장품 건수비율_2분기,가전/가구 금액비율_3분기,교육용품 금액비율_3분기,기타요식 금액비율_3분기,기타유통 금액비율_3분기,기타의료 금액비율_3분기,미용서비스 금액비율_3분기,백화점 금액비율_3분기,병원 금액비율_3분기,서비스 금액비율_3분기,숙박 금액비율_3분기,스포츠/문화/레저 금액비율_3분기,스포츠/문화/레저용품 금액비율_3분기,약국 금액비율_3분기,여행 금액비율_3분기,유아교육 금액비율_3분기,유흥 금액비율_3분기,음/식료품 금액비율_3분기,의복/의류 금액비율_3분기,인테리어 금액비율_3분기,일식/중식/양식 금액비율_3분기,자동차서비스/용품 금액비율_3분기,자동차판매 금액비율_3분기,제과/커피/패스트푸드 금액비율_3분기,주유 금액비율_3분기,패션/잡화 금액비율_3분기,편의점 금액비율_3분기,학원 금액비율_3분기,한식 금액비율_3분기,할인점/슈퍼마켓 금액비율_3분기,화장품 금액비율_3분기,가전/가구 건수비율_3분기,교육용품 건수비율_3분기,기타요식 건수비율_3분기,기타유통 건수비율_3분기,기타의료 건수비율_3분기,미용서비스 건수비율_3분기,백화점 건수비율_3분기,병원 건수비율_3분기,서비스 건수비율_3분기,숙박 건수비율_3분기,스포츠/문화/레저 건수비율_3분기,스포츠/문화/레저용품 건수비율_3분기,약국 건수비율_3분기,여행 건수비율_3분기,유아교육 건수비율_3분기,유흥 건수비율_3분기,음/식료품 건수비율_3분기,의복/의류 건수비율_3분기,인테리어 건수비율_3분기,일식/중식/양식 건수비율_3분기,자동차서비스/용품 건수비율_3분기,자동차판매 건수비율_3분기,제과/커피/패스트푸드 건수비율_3분기,주유 건수비율_3분기,패션/잡화 건수비율_3분기,편의점 건수비율_3분기,학원 건수비율_3분기,한식 건수비율_3분기,할인점/슈퍼마켓 건수비율_3분기,화장품 건수비율_3분기
강남구 개포1동,0,0,4.31E-06,0,0,9.96E-06,0,8.86E-06,8.90E-05,0,0,3.84E-06,0.001520457,0,0,0,0.000186031,2.09E-05,0.000861881,1.44E-05,0,0,0,0,0,0.000104016,7.11E-05,8.34E-07,7.88E-05,0,0,0,1.19E-05,0,0,3.79E-05,0,3.08E-05,0.000135503,0,0,5.69E-06,0.000152197,0,0,0,2.09E-05,1.99E-05,0.000467552,1.44E-05,0,0,0,0,0,0.000101179,7.92E-05,1.50E-06,0.000131286,0,0,0,1.53E-05,0,0,1.40E-05,0,8.30E-06,5.36E-05,0,2.58E-05,0,0.001328705,0,0,0,0.000193711,1.10E-05,0.000535911,1.79E-05,0,0,0,0,1.51E-06,0.000116255,0.000101486,3.10E-06,9.48E-05,0,0,0,3.37E-05,0,0,3.17E-05,0,3.09E-05,0.000126216,0,1.35E-06,0,0.000158253,0,0,0,0.000165706,2.47E-05,0.000347517,2.36E-05,0,0,0,0,9.96E-06,0.000126154,4.83E-05,3.39E-06,0.000153365,0,0,0,1.16E-05,0,0,7.77E-06,0,3.00E-05,0.000129772,0,4.29E-05,0,0.001437255,0,0,0,0.000150275,1.35E-05,0.006248119,1.07E-05,5.69E-05,0,0,0,0,0.00011167,0.000100508,2.27E-06,7.72E-05,0,0,0,3.05E-05,0,0,2.37E-05,0,2.55E-05,0.000147868,0,1.24E-06,0,0.000155458,0,0,0,4.48E-05,2.87E-05,0.000462397,1.09E-05,7.13E-06,0,0,0,0,0.000134072,0.000129738,3.21E-06,0.000139059,0,0,0,1.05E-05,0,0,1.18E-05,0,1.00E-05,6.25E-05,0,0,0,0.001228543,0,0,0,0.000171133,4.60E-05,0.001601027,3.82E-06,2.62E-05,0,0,0,0,0.000102569,8.37E-05,3.12E-06,8.69E-05,0,0,0,2.85E-05,0,0,3.58E-05,0,2.03E-05,0.000104003,0,0,0,0.00012565,0,0,0,2.05E-05,3.88E-05,0.000308198,8.39E-06,3.65E-06,0,0,0,0,0.000110513,5.65E-05,5.10E-06,0.000142204,0
강남구 개포2동,1.92E-06,0.00051921,0.000529729,0,0.000310787,0.001059268,0,0.000398793,0.000508599,0,0.00068063,0.000131081,0.000828204,0,0,0.000138209,0.002193392,0,0.000868712,0.000158583,0.001685166,0,0.000894254,0,0.000158135,0.000946456,0.007648586,0.000614337,0.000616123,0.000953669,1.97E-05,0.000967185,0.000705043,0,0.000895415,0.001074948,0,0.000975181,0.000635358,0,0.000349481,8.54E-05,0.001111185,0,0,0.000547546,0.002332343,0,0.000623403,0.000207503,0.000267833,0,0.001183431,0,9.55E-05,0.000924235,0.002613965,0.001055374,0.000948417,0.000428493,1.40E-05,0.000399347,0.000490179,0,3.32E-05,0.000875571,0,0.000334471,0.000257252,0,0.000741301,6.37E-05,0.000707167,0,0,0.000161433,0.001331208,4.77E-05,0.000304009,0.000223468,0.000730759,0,0.000944033,0,0.000308407,0.000816807,0.006733883,0.000672826,0.000639466,0.000124701,9.18E-06,0.000785408,0.000784275,0,0.000109757,0.000996988,0,0.000792758,0.000287251,0,0.000272014,2.85E-05,0.001014884,0,0,0.00060933,0.001855633,1.97E-05,0.000540582,0.000275867,0.00023835,0,0.001083478,0,0.000179256,0.000835699,0.002320634,0.001014699,0.000938575,0.000230333,6.11E-06,0.000478101,0.000445504,0,0.00032329,0.000996308,0,0.000587457,0.000487805,0,0.000750057,6.01E-06,0.000779496,0,0,0.000195383,0.001498982,1.29E-05,0.001290521,0.000205271,0.000189048,0,0.001071039,0,0.00010571,0.000834264,0.008781847,0.000625294,0.000621155,8.36E-05,5.89E-05,0.000913202,0.000625855,0,0.000424854,0.001043366,0,0.000984894,0.000510818,0,0.000295173,2.80E-05,0.001138499,0,0,0.000420283,0.001982914,9.55E-06,0.000627539,0.000280786,0.000245914,0,0.00146215,0,0.00011459,0.000849448,0.003221831,0.000982843,0.000939209,0.000332216,0,0.000469017,0.000465424,0,1.97E-05,0.00096071,0,0.000456945,0.000520458,0,0.000898828,1.79E-05,0.000921616,0,0,0.000221317,0.002159209,0,0.000145673,0.000137969,8.89E-05,0,0.00104207,0,0.000170433,0.000824961,0.007510407,0.000571897,0.000659058,0.000139171,0,0.000973664,0.000593701,0,8.38E-05,0.00109293,0,0.000916653,0.000537349,0,0.000255323,5.02E-05,0.001102614,0,0,0.000728722,0.002445041,0,0.000445175,0.00024061,0.000295584,0,0.00130654,0,0.000116859,0.000839629,0.00274777,0.000871108,0.000981376,0.000267881
강남구 개포4동,0.002849903,0.001425477,0.000824424,5.67E-05,0.00099789,0.000839883,0,0.000575524,0.000800987,0.00044421,0.001436682,0.001252122,0.000954113,0,0.002126064,0.000184833,0.002915053,0.000203408,0.002632512,0.000435038,0.002510362,4.40E-05,0.000946807,0.00052938,0.000276623,0.001477814,0.001882599,0.000476033,0.000933324,0.002519341,0.001279116,0.001787565,0.000932227,1.87E-05,0.000537249,0.001056006,0,0.001492853,0.001309862,0.001251346,0.000688371,0.001547996,0.001316577,0,0.001531394,8.80E-05,0.000723351,0.000188759,0.00486254,0.000631532,0.000824368,0.001113834,0.000765729,0.000480436,0.000347454,0.001294228,0.000950533,0.000665035,0.001254018,0.000103429,0.004273833,0.001415996,0.000822286,0.000127527,0.001919139,0.000996422,0,0.000544075,0.000759204,0.000672081,0.001255608,0.000919383,0.000826225,0,0.003121414,0.000528192,0.001402697,9.05E-05,0.001726026,0.000490186,0.005071237,0.001052568,0.000689802,0.000587813,0.000220445,0.001580016,0.001100456,0.000583979,0.000969948,0.004166119,0.000899173,0.001829539,0.001034827,1.40E-05,0.000987817,0.001239641,0,0.001523658,0.002049929,0.00131215,0.000721781,0.001147795,0.001183458,0,0.001805054,0.000104032,0.000536833,0.000103575,0.00281875,0.000671984,0.000940399,0.001298364,0.000756555,0.000535984,0.000189215,0.0014644,0.000797718,0.000812147,0.001284318,0.000261044,0.005191398,0.001054905,0.000873038,0,0.001692123,0.000884392,0,0.000598419,0.00125933,0.000584564,0.001120162,0.00240097,0.000844358,0,0.002386612,0.000283717,0.001819264,8.85E-05,0.001173341,0.000482849,0.002474087,1.79E-05,0.000748484,0.000587307,0.000494766,0.001536885,0.001894553,0.000528381,0.001271853,0.002741319,0.001590047,0.001417638,0.001029259,0,0.000424854,0.001285237,0,0.001437719,0.0018786,0.001095318,0.000684603,0.004410754,0.001147644,0,0.001109878,0.000176641,0.000631493,0.000114641,0.003765234,0.000620893,0.00098722,0.000379507,0.000770823,0.000489013,0.000317326,0.001403513,0.000864921,0.000715561,0.001293381,0.000241612,0.00783277,0.00181993,0.000815872,0,0.000996538,0.001037535,0,0.000729049,0.001232136,0.000660136,0.0012703,0.001107201,0.000934839,0,0.002449761,0.000116593,0.003348593,0.000119685,0.001163943,0.000444813,0.002817596,2.19E-05,0.001006011,0.000683576,0.000439701,0.001569913,0.001713177,0.000509802,0.000941157,0.002381582,0.001196061,0.001900518,0.00104852,0,0.000837731,0.001227307,0,0.001452605,0.00158778,0.001444035,0.000657203,0.001326704,0.001267794,0,0.00094162,0.000122303,0.000626321,0.000111967,0.004896925,0.000715301,0.000813768,0.001179941,0.000829582,0.000630954,0.000300493,0.001417373,0.000828095,0.000673521,0.001323261,9.87E-05
강남구 논현1동,0.020150587,0.008603226,0.008603522,0,0.002406573,0.022317934,0,0.039586616,0.016064082,0.004455741,0.013132785,0.013903632,0.0293805,0.001693104,0,0.03179334,0.007744739,0.004995594,0.017464601,0.009806655,0.003277335,0.000177084,0.006453691,0.004933142,0.006214415,0.008566754,0.007797948,0.013504969,0.002391677,0.008261657,0.0045917,0.00097582,0.007228422,0,0.03474212,0.011980698,0,0.011134134,0.003800106,0.007090958,0.005169138,0.007176557,0.011828505,0.000949067,0,0.010838479,0.010607986,0.002925763,0.00489371,0.006701455,0.00376357,0.003787035,0.006415679,0.003243725,0.004951226,0.007859364,0.003544695,0.008661928,0.002484326,0.0035166,0.023214375,0.008921077,0.008663722,0,0.00469856,0.018727985,0,0.058943402,0.022145634,0.002814036,0.011435558,0.020584711,0.029439422,0.000810428,0,0.118250364,0.005039456,0.004739266,0.042677675,0.008344728,0.003841134,7.00E-05,0.006324583,0.003395004,0.006623333,0.009360282,0.008348753,0.010789867,0.002499949,0.008810457,0.005716173,0.00586746,0.007592917,0,0.037317528,0.010302209,0,0.013875708,0.010358455,0.006277738,0.004581152,0.009460394,0.014127535,0.010251482,0,0.01136921,0.004138541,0.00252032,0.007722604,0.006045502,0.003536249,0.004933783,0.006368436,0.002535972,0.008295573,0.008656111,0.004351189,0.008462121,0.003263711,0.009689357,0.031590664,0.01440834,0.009097908,0,0.00470982,0.021162957,0,0.048425952,0.019103463,0.003331523,0.011876031,0.00726878,0.028767195,0.000972268,0,0.042999729,0.004814645,0.004413207,0.015283226,0.009047285,0.003865695,0.000181164,0.006363994,0.003934289,0.007362183,0.009189341,0.00996876,0.011853247,0.001649273,0.010394358,0.005182377,0.005461819,0.007131979,0,0.036856081,0.011320522,0,0.012323911,0.010713734,0.005929824,0.00423908,0.005892185,0.013378508,0.010216346,0,0.010933455,0.005137888,0.003171722,0.007167157,0.006629123,0.0033038,0.006451613,0.006347126,0.002661755,0.011088781,0.008556619,0.005211149,0.008498846,0.002460304,0.005587267,0.018671243,0.010008189,0.00903532,0,0.003764012,0.021689972,0,0.045019362,0.022228205,0.005381018,0.011495572,0.009168434,0.03110704,0.01343623,0.001974884,0.031857317,0.005733633,0.00598127,0.015745292,0.009698218,0.003689256,3.73E-05,0.007066147,0.004030844,0.007152498,0.009319948,0.011655306,0.013103939,0.001786482,0.010763671,0.005219174,0.00681565,0.008020213,0,0.038619419,0.012268592,0,0.011961044,0.009069068,0.007765953,0.004298092,0.006973555,0.013309013,0.012516873,0.00094162,0.01177166,0.008146725,0.004263364,0.005924252,0.006864837,0.004028697,0.004129794,0.007119142,0.00296414,0.013497158,0.008650334,0.004629804,0.009012951,0.002433642,0.002312237
강남구 논현2동,0.015127066,0.041659656,0.006970641,0.000140357,0.008285328,0.011393796,0,0.012872982,0.050507462,0.003663454,0.016481441,0.023694144,0.00921612,0.056751794,0,0.007964574,0.006902436,0.017229558,0.008934486,0.007023125,0.008245681,0.005418828,0.009336371,0.003959475,0.007798483,0.007116382,0.008270954,0.01096483,0.002514617,0.028648885,0.003850468,0.04566494,0.006217703,0.000286148,0.002596705,0.005592571,0,0.009383845,0.00746772,0.004803552,0.004743407,0.011974208,0.008384127,0.029737425,0,0.001667082,0.005572351,0.00403348,0.008228913,0.005948128,0.00380531,0.013811539,0.009992796,0.005105806,0.004143394,0.006885587,0.010733098,0.009290661,0.002523843,0.004654324,0.016138007,0.045805818,0.008549942,0.000211391,0.006214846,0.010248596,0,0.013043705,0.058249657,0.001944693,0.013682993,0.03702013,0.008420184,0.032671043,0,0.01399336,0.007518559,0.018001697,0.014344427,0.007178387,0.006487916,0.004172863,0.009100722,0.003715783,0.017495243,0.007500932,0.009461434,0.012283537,0.002399839,0.021465997,0.008432044,0.053084344,0.006745197,0.00053266,0.002414664,0.005243418,0,0.009130554,0.012843613,0.003190326,0.004877405,0.014179897,0.00818272,0.004645203,0,0.001486171,0.006495401,0.003723761,0.006718666,0.006410967,0.00337157,0.013762659,0.00955462,0.005191392,0.004023303,0.007455488,0.006333398,0.010433854,0.002606753,0.004314912,0.012877508,0.04355161,0.008100004,0.00013465,0.005869103,0.011644461,0,0.011932937,0.058899681,0.001887105,0.016759337,0.010555702,0.008705812,0.06154637,0.001854377,0.011243892,0.007841828,0.018297617,0.014213396,0.006798139,0.008560662,0.000719209,0.009716702,0.00361427,0.011305169,0.007552796,0.010178941,0.011449409,0.002617371,0.019257936,0.007604255,0.053600626,0.006926466,0.000294212,0.002761551,0.005397048,0,0.00938621,0.012316761,0.003537751,0.005205213,0.007826432,0.008361186,0.013100962,0.001109878,0.001735952,0.005385753,0.004002866,0.014268256,0.006167408,0.003909675,0.010815939,0.010147006,0.005100965,0.002450462,0.00744702,0.011892663,0.009948831,0.00287793,0.005058742,0.014394798,0.046053764,0.007397126,0.000351571,0.01063124,0.011685195,0,0.011575907,0.049493169,0.001997909,0.014351801,0.011763894,0.009142283,0.042578271,0,0.007227642,0.007462666,0.02078392,0.009720338,0.006213729,0.007823648,0.000420421,0.009771083,0.003763108,0.010067818,0.007628905,0.008512163,0.01140782,0.002806714,0.023938542,0.007339464,0.054937133,0.006832536,0.000269773,0.002345648,0.005401943,0,0.009189484,0.005047616,0.00351344,0.005094479,0.010139806,0.008371958,0.012762302,0,0.001569555,0.005339077,0.004069575,0.011471817,0.005682306,0.003824343,0.014159292,0.010008175,0.004945604,0.004190212,0.007370009,0.010257086,0.009911893,0.002926246,0.005667799
강남구 대치1동,0,0.006960689,0.00044473,0,0.000739255,0.003094477,0,0.002786009,0.000564766,0,0.002186486,0.000169759,0.003639803,0,0.001588601,0.00019525,0.001954544,8.98E-05,1.69E-06,0.00068228,0.000594223,0,0.002161084,0,0.001956092,0.000873231,0.015426759,0.000661889,0.000837942,0.000583757,0,0.0067962,0.000663863,0,0.000537249,0.001647938,0,0.003045867,0.000560079,0,0.002263153,0.000165044,0.002834113,0,0.000765697,0.001090203,0.001421199,4.47E-05,3.12E-05,0.000488084,0.00155482,0,0.002106277,0,0.001311641,0.00112839,0.014059963,0.001065479,0.001147321,0.000177308,0,0.007514888,0.000623592,0,0.00049854,0.003476558,0,0.00248391,0.000709182,0,0.001874616,0.000484219,0.003926794,0,0,0.000590682,0.001988503,8.69E-05,5.40E-05,0.001160348,0.000733471,0,0.002605218,0,0.00185417,0.000884572,0.009610097,0.00093991,0.001047904,0.00080388,0,0.006578947,0.000881772,0,0.000329272,0.0019465,0,0.003063595,0.000674605,0,0.001936419,0.000156841,0.002752229,0,0,0.002288704,0.001307845,5.43E-05,0.000231678,0.000787519,0.001898134,0,0.0023597,0,0.001264751,0.001203068,0.008726552,0.001471652,0.001329162,0.000337822,8.72E-07,0.006655448,0.000521205,0,0.000548183,0.003826859,0,0.002008262,0.000933018,0,0.001812631,0.000187603,0.003602566,0,0,0.000277903,0.001841569,7.65E-05,5.55E-05,0.00066802,0.001074228,0,0.002292852,0,0.002048635,0.000941039,0.009597807,0.000755952,0.000873489,0.000731658,7.36E-06,0.006835971,0.000738492,0,0.00031864,0.001745267,0,0.002905154,0.000665408,0,0.001773518,0.000234793,0.002856154,0,0,0.00143749,0.001163343,2.87E-05,0.000165142,0.000529934,0.001564583,0,0.0022248,0,0.00124286,0.001189357,0.007784289,0.001225243,0.001193025,0.000392619,0,0.007290144,0.000490728,0,0,0.003387089,0,0.00256826,0.00094767,0,0.001831747,0.000392208,0.003991925,0,0.005558654,0.000261253,0.001567858,3.31E-05,2.83E-05,0.000745261,0.000808579,0,0.002162264,0,0.002062531,0.00095437,0.012687755,0.000822721,0.000998239,0.001195109,0,0.007255671,0.000758863,0,0,0.001872315,0,0.003018611,0.000658686,0,0.002210342,0.000323314,0.002813712,0,0.002824859,0.001513499,0.001144656,1.72E-05,6.85E-05,0.000580075,0.001660378,0,0.002028367,0,0.001235361,0.001224842,0.009636015,0.001191403,0.001311765,0.000479366
강남구 대치2동,0.015349321,0.003101514,0.004668794,0.000275137,0.026465243,0.003280871,0,0.004002063,0.009672046,0.013041381,0.010386324,0.00291576,0.002810187,0.312762412,0.000118941,0.000769306,0.00254392,0.006062673,0.000334783,0.002903511,0.015939619,0.018495307,0.004050556,0.000968552,0.002911622,0.003809508,0.021678406,0.00463817,0.001612748,0.005581978,0.0076419,0.004222798,0.004572141,0.000323472,0.002417622,0.001799472,0,0.002926943,0.022830748,0.009432185,0.002591453,0.003198434,0.003632038,0.129600337,0.001531394,0.000263995,0.002268586,0.002508507,0.015429213,0.002747164,0.013969036,0.008910671,0.004482893,0.000728504,0.000608045,0.004509518,0.017941305,0.006192651,0.002536138,0.005762496,0.01408236,0.004502701,0.005231841,0.000263637,0.062050653,0.00430909,0,0.004407297,0.00862601,0.017087281,0.005249306,0.002464131,0.00260999,0.140159892,0,0.000389076,0.002960335,0.005352754,2.58E-05,0.004159228,0.01376516,0.003131014,0.004115256,0.001327956,0.002952151,0.003888004,0.020566734,0.005853926,0.001175569,0.005799752,0.007331015,0.00486029,0.005224678,0.000448556,0.001756119,0.002284105,0,0.002982203,0.004848453,0.008811989,0.002347133,0.005075961,0.003429965,0.038923594,0,0.000208064,0.002582822,0.002022175,0.000154452,0.003587453,0.013074586,0.014022332,0.00490384,0.000952521,0.000487975,0.004693639,0.01897602,0.007268615,0.002235898,0.005973312,0.019393404,0.003705236,0.004575737,0.000232803,0.051783508,0.002978454,0,0.004210802,0.005450976,0.014912029,0.006926528,0.00250061,0.003145761,0.181679321,0.001854377,0.001295318,0.002564433,0.00498026,0.004786825,0.00328045,0.012372129,0.003207416,0.004547493,0.001291792,0.004397121,0.00393344,0.019650993,0.004863987,0.001251948,0.007164314,0.005763922,0.00466168,0.004648602,0.000280202,0.003505045,0.002148386,0,0.002999965,0.004177281,0.008787722,0.002268367,0.002224943,0.003666973,0.056971154,0.001109878,0.000481194,0.002253198,0.003095295,0.000132113,0.003157855,0.012755448,0.008728653,0.005021681,0.000963385,0.000731613,0.004656956,0.017687634,0.006467744,0.00223934,0.006387605,0.018072081,0.003990168,0.005127919,0.000121443,0.017650231,0.003747519,0,0.003280796,0.008186176,0.009566253,0.018324581,0.002840557,0.003281912,0.300313937,0,0.000941937,0.002149485,0.003943739,0.000355256,0.003964455,0.013455385,0.001466144,0.004481174,0.001393023,0.005181464,0.004114023,0.020662472,0.004744842,0.001104501,0.006550703,0.008217093,0.00490577,0.005003296,0.000221352,0.002261875,0.002221695,0,0.00276076,0.018751755,0.010062764,0.002596553,0.002486176,0.003684791,0.155847343,0,0.000412773,0.002549617,0.002303939,0.014588042,0.003193208,0.014005561,0.007276303,0.004985783,0.001047115,0.000843051,0.004924396,0.019121466,0.006607406,0.00205131,0.007472472
강남구 대치4동,0.001568675,0.006295709,0.005369539,6.82E-05,0.001189905,0.008687352,0.004820896,0.004083052,0.004410798,0.002058885,0.004367577,0.002151393,0.003670758,0,0,0.012118235,0.002410718,0.002952168,0.000883794,0.006229189,0.00368141,2.26E-06,0.005173351,0,0.005257189,0.004692594,0.019733123,0.007936923,0.001092479,0.008155839,0.000577242,0.004965458,0.005382485,6.22E-06,8.95E-05,0.007401514,0.009489853,0.00367127,0.004748627,0.005839612,0.004143995,0.001547996,0.00370592,0,0,0.007949196,0.002172371,0.000829546,0.001277975,0.006719499,0.003095728,0.000222767,0.005579578,0,0.004725381,0.004643027,0.013901541,0.007332231,0.001530201,0.012293326,0.004016012,0.005156268,0.005566228,0,0.001323426,0.006482471,0.004323581,0.003456468,0.005882666,0.001428662,0.005212867,0.002401082,0.003325598,0,0,0.008659695,0.002443155,0.000853305,0.000577139,0.005264801,0.003040229,5.21E-06,0.004376985,0,0.005526975,0.005025503,0.019290825,0.007979146,0.0024897,0.006836036,0.0009634,0.00489725,0.005832957,0,0.000109757,0.005570472,0.009682316,0.003363117,0.005897356,0.006059047,0.003945554,0.002994247,0.003710349,0,0,0.009645251,0.002396574,0.000483349,0.000965326,0.006825947,0.002868868,0.000519346,0.00504064,0,0.005298013,0.005064768,0.016752079,0.007490065,0.001828718,0.011439891,0.001750653,0.010233732,0.005336294,7.64E-05,0.001219246,0.006984285,0.004624837,0.003436189,0.004413138,0.002456504,0.004583872,0.00186565,0.00396819,0,0,0.008217948,0.002867128,0.00104539,0.001452572,0.005869497,0.004116568,0,0.005250958,0,0.004682268,0.005000807,0.017371054,0.007782834,0.002725854,0.00752365,0.000588906,0.004618194,0.005452305,2.10E-05,0.000106213,0.006658573,0.008851194,0.00363675,0.004866213,0.006911833,0.003751673,0.001162784,0.004099816,0,0,0.008789402,0.002892164,0.000850251,0.00102388,0.006456103,0.002366476,0,0.005770587,0,0.004698188,0.004915966,0.012995438,0.006955353,0.001834765,0.011703059,0.001140529,0.005018317,0.005806915,8.91E-05,0.001062537,0.00854046,0.005205087,0.003460862,0.005549651,0.002804103,0.004955592,0.003828025,0.003600237,0,0,0.010624777,0.00326148,0.000895977,0.000513711,0.006216693,0.004405842,1.00E-05,0.005649814,0,0.004988697,0.005157433,0.016572102,0.007925834,0.001121055,0.008110532,0.000877629,0.00503684,0.005736431,1.38E-05,0.000167546,0.00714884,0.009490482,0.003678764,0.005737503,0.005651067,0.003816942,0.002118266,0.003670673,0,0,0.010033939,0.002764453,0.000620126,0.001198548,0.006779971,0.003371844,0.000983284,0.006063687,0,0.005091692,0.005177083,0.010915798,0.007319347,0.001651522,0.012815994
